UNIQUE_KEY,PRODUCT_TITLE,STYLE#,CATEGORY_NAME,COLOR_NAME,SIZE,PIECE_WEIGHT,PIECE_PRICE,DOZENS_PRICE,CASE_PRICE,CASE_SIZE,INVENTORY_KEY,MILL,MSRP,FRONT_MODEL_IMAGE_URL,BACK_MODEL_IMAGE_URL,FRONT_FLAT_IMAGE_URL,BACK_FLAT_IMAGE_URL
11873,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Ash,M,1,8.96,8.96,6.96,24,1187,Jerzees,13.92,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_ash_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_ash_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f21/4662M_ash_flat_front.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2016/f21/4662M_ash_flat_back.jpg 
11874,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Ash,L,1.13,8.96,8.96,6.96,24,1187,Jerzees,13.92,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_ash_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_ash_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f21/4662M_ash_flat_front.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2016/f21/4662M_ash_flat_back.jpg 
11875,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Ash,XL,1.25,8.96,8.96,6.96,24,1187,Jerzees,13.92,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_ash_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_ash_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2016/f21/4662M_ash_flat_front.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2016/f21/4662M_ash_flat_back.jpg 
11902,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Black,S,0.95,9.86,9.86,7.86,24,1190,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_black_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_black_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Black_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Black_Flat_Back_2010.jpg 
11903,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Black,M,1,9.86,9.86,7.86,24,1190,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_black_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_black_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Black_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Black_Flat_Back_2010.jpg 
11904,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Black,L,1.13,9.86,9.86,7.86,24,1190,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_black_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_black_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Black_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Black_Flat_Back_2010.jpg 
11905,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Black,XL,1.25,9.86,9.86,7.86,24,1190,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_black_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_black_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Black_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Black_Flat_Back_2010.jpg 
11912,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Forest Green,S,0.95,9.86,9.86,7.86,24,1191,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_forestgreen_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_forestgreen_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_ForestGreen_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_ForestGreen_Flat_Back_2010.jpg 
11913,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Forest Green,M,1,9.86,9.86,7.86,24,1191,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_forestgreen_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_forestgreen_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_ForestGreen_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_ForestGreen_Flat_Back_2010.jpg 
11914,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Forest Green,L,1.13,9.86,9.86,7.86,24,1191,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_forestgreen_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_forestgreen_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_ForestGreen_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_ForestGreen_Flat_Back_2010.jpg 
11915,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Forest Green,XL,1.25,9.86,9.86,7.86,24,1191,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_forestgreen_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_forestgreen_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_ForestGreen_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_ForestGreen_Flat_Back_2010.jpg 
11932,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Maroon,S,0.95,9.86,9.86,7.86,24,1193,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_maroon_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_maroon_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Maroon_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Maroon_Flat_Back_2010.jpg 
11933,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Maroon,M,1,9.86,9.86,7.86,24,1193,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_maroon_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_maroon_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Maroon_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Maroon_Flat_Back_2010.jpg 
11934,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Maroon,L,1.13,9.86,9.86,7.86,24,1193,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_maroon_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_maroon_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Maroon_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Maroon_Flat_Back_2010.jpg 
11935,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Maroon,XL,1.25,9.86,9.86,7.86,24,1193,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_maroon_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_maroon_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Maroon_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_Maroon_Flat_Back_2010.jpg 
11942,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Navy,S,0.95,9.86,9.86,7.86,24,1194,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_navy_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_navy_model_back_032017.jpg, , 
11943,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Navy,M,1,9.86,9.86,7.86,24,1194,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_navy_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_navy_model_back_032017.jpg, , 
11944,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Navy,L,1.13,9.86,9.86,7.86,24,1194,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_navy_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_navy_model_back_032017.jpg, , 
11945,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,Navy,XL,1.25,9.86,9.86,7.86,24,1194,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_navy_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_navy_model_back_032017.jpg, , 
11962,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,True Red,S,0.95,9.86,9.86,7.86,24,1196,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_truered_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_truered_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_TrueRed_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_TrueRed_Flat_Back_2010.jpg 
11963,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,True Red,M,1,9.86,9.86,7.86,24,1196,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_truered_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_truered_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_TrueRed_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_TrueRed_Flat_Back_2010.jpg 
11964,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,True Red,L,1.13,9.86,9.86,7.86,24,1196,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_truered_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_truered_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_TrueRed_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_TrueRed_Flat_Back_2010.jpg 
11965,JERZEES SUPER SWEATS NuBlend - Crewneck Sweatshirt.  4662M,4662M,Sweatshirts/Fleece,True Red,XL,1.25,9.86,9.86,7.86,24,1196,Jerzees,15.72,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_truered_model_front_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2017/f4/4662M_truered_model_back_032017.jpg,https://cdnl.sanmar.com/imglib/mresjpg/4662M_TrueRed_Flat_Front_2010.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/4662M_TrueRed_Flat_Back_2010.jpg 
13522,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,White,S,0.35,3.17,3.17,2.17,72,1352,Hanes,4.34,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_white_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_white_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5170_White_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f20/5170_white_flat_back.jpg 
13523,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,White,M,0.38,3.17,3.17,2.17,72,1352,Hanes,4.34,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_white_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_white_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5170_White_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f20/5170_white_flat_back.jpg 
13524,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,White,L,0.42,3.17,3.17,2.17,72,1352,Hanes,4.34,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_white_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_white_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5170_White_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f20/5170_white_flat_back.jpg 
13525,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,White,XL,0.49,3.17,3.17,2.17,72,1352,Hanes,4.34,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_white_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_white_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5170_White_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f20/5170_white_flat_back.jpg 
13552,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Gold,S,0.35,4.05,4.05,3.05,72,1355,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_gold_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_gold_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5170_Gold_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5170_Gold_Flat_Back_2010.jpg 
13553,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Gold,M,0.38,4.05,4.05,3.05,72,1355,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_gold_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_gold_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5170_Gold_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5170_Gold_Flat_Back_2010.jpg 
13554,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Gold,L,0.42,4.05,4.05,3.05,72,1355,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_gold_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_gold_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5170_Gold_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5170_Gold_Flat_Back_2010.jpg 
13555,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Gold,XL,0.49,4.05,4.05,3.05,72,1355,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_gold_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_gold_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5170_Gold_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5170_Gold_Flat_Back_2010.jpg 
13572,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Light Blue,S,0.35,4.05,4.05,3.05,72,1357,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_lightblue_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_lightblue_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_LightBlue_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_LightBlue_Flat_Back_2010.jpg 
13573,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Light Blue,M,0.38,4.05,4.05,3.05,72,1357,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_lightblue_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_lightblue_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_LightBlue_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_LightBlue_Flat_Back_2010.jpg 
13574,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Light Blue,L,0.42,4.05,4.05,3.05,72,1357,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_lightblue_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_lightblue_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_LightBlue_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_LightBlue_Flat_Back_2010.jpg 
13575,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Light Blue,XL,0.49,4.05,4.05,3.05,72,1357,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_lightblue_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_lightblue_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_LightBlue_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_LightBlue_Flat_Back_2010.jpg 
13632,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Ash,S,0.35,3.72,3.72,2.72,72,1363,Hanes,5.44,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_ash_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_ash_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Ash_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Ash_Flat_Back_2010.jpg 
13633,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Ash,M,0.38,3.72,3.72,2.72,72,1363,Hanes,5.44,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_ash_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_ash_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Ash_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Ash_Flat_Back_2010.jpg 
13634,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Ash,L,0.42,3.72,3.72,2.72,72,1363,Hanes,5.44,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_ash_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_ash_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Ash_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Ash_Flat_Back_2010.jpg 
13635,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Ash,XL,0.49,3.72,3.72,2.72,72,1363,Hanes,5.44,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_ash_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_ash_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Ash_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Ash_Flat_Back_2010.jpg 
13692,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Yellow,S,0.35,4.05,4.05,3.05,72,1369,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_yellow_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_yellow_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Yellow_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Yellow_Flat_Back_2010.jpg 
13693,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Yellow,M,0.38,4.05,4.05,3.05,72,1369,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_yellow_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_yellow_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Yellow_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Yellow_Flat_Back_2010.jpg 
13694,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Yellow,L,0.42,4.05,4.05,3.05,72,1369,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_yellow_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_yellow_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Yellow_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Yellow_Flat_Back_2010.jpg 
13695,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Yellow,XL,0.49,4.05,4.05,3.05,72,1369,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_yellow_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_yellow_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Yellow_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Yellow_Flat_Back_2010.jpg 
13702,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Black,S,0.35,4.05,4.05,3.05,72,1370,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_black_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_black_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5170_Black_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5170_Black_Flat_Back_2010.jpg 
13703,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Black,M,0.38,4.05,4.05,3.05,72,1370,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_black_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_black_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5170_Black_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5170_Black_Flat_Back_2010.jpg 
13704,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Black,L,0.42,4.05,4.05,3.05,72,1370,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_black_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_black_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5170_Black_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5170_Black_Flat_Back_2010.jpg 
13705,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Black,XL,0.49,4.05,4.05,3.05,72,1370,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_black_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_black_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/5170_Black_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/5170_Black_Flat_Back_2010.jpg 
13742,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Purple,S,0.35,4.05,4.05,3.05,72,1374,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_purple_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_purple_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Purple_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Purple_Flat_Back_2010.jpg 
13743,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Purple,M,0.38,4.05,4.05,3.05,72,1374,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_purple_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_purple_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Purple_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Purple_Flat_Back_2010.jpg 
13744,Hanes - EcoSmart 50/50 Cotton/Poly T-Shirt.  5170,5170,T-Shirts ,Purple,L,0.42,4.05,4.05,3.05,72,1374,Hanes,6.1,https://cdnl.sanmar.com/imglib/mresjpg/2014/f17/5170_purple_model_front_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f13/5170_purple_model_back_072014.jpg,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Purple_Flat_Front_2009.jpg ,https://cdnl.sanmar.com/imglib/mresjpg/2014/f19/5170_Purple_Flat_Back_2010.jpg 
